batch_id,supplier_id,temperature_log,humidity_log,shipment_duration_days,barcode_checksum_valid,packaging_seal_intact,expiry_date_format_valid,label_language_count,distributor_verified,price_deviation_pct,reorder_frequency,lot_number_format_valid,regulatory_approval_code,label
B00908,15,4.438469719927724,45.18655587331081,7,1.0,1.0,1.0,3,1.0,-0.9300384714604819,31,1.0,9898,0
B00924,5,5.103824667702046,43.531309567209625,3,1.0,1.0,1.0,3,1.0,9.644219820108782,49,1.0,1930,0
F00003,22,18.336717138626852,40.5741856860556,54,0.0,0.0,0.0,2,0.0,-71.9641981844699,2,1.0,100,1
B01232,14,4.8167494722439494,44.58415644598982,7,1.0,1.0,1.0,3,1.0,2.392651570749517,13,1.0,3669,0
B00460,4,5.223000047333593,50.73555963554118,6,1.0,1.0,1.0,4,1.0,-0.6600192642713612,16,1.0,2941,0
B01269,5,5.217837455452956,42.380500858280364,4,1.0,1.0,1.0,2,1.0,1.4988611780106822,35,1.0,9053,0
F00059,88,12.920012355412034,45.070438934278386,51,1.0,1.0,1.0,2,0.0,-51.09752667829392,3,1.0,492,1
B01168,15,5.748684485467063,52.49097643457574,7,1.0,1.0,1.0,4,1.0,3.0341493614128727,39,1.0,3989,0
B00958,12,5.41875393624162,41.038155525978446,6,1.0,1.0,1.0,4,1.0,-6.066850351239575,38,1.0,2210,0
B00501,19,5.319391539724105,50.81229143296153,8,1.0,1.0,1.0,3,1.0,-10.065003161548402,41,1.0,4291,0
B00739,12,4.335697390202219,40.948081527875075,4,1.0,1.0,1.0,2,1.0,-4.091687416681266,31,1.0,7811,0
F00149,94,10.44995055772548,67.46653233814264,56,1.0,1.0,1.0,1,0.0,-17.346614933399135,8,0.0,206,1
B00868,15,5.480927178102469,42.89943219211991,6,1.0,1.0,1.0,2,1.0,4.13471730232598,16,1.0,4536,0
B00731,15,4.6761559871582845,42.570686557978476,6,1.0,1.0,1.0,4,1.0,-0.0863661902408644,15,1.0,1394,0
B00539,16,5.571192571987063,42.91080837939323,2,1.0,1.0,1.0,2,1.0,1.5131381576490723,17,1.0,1788,0
B01201,17,4.889872699251956,49.30131485700598,5,1.0,1.0,1.0,3,1.0,10.968013078050356,32,1.0,3045,0
B00697,15,5.287889891333227,44.46423559482232,7,1.0,1.0,1.0,2,1.0,0.3659931408139155,21,1.0,9878,0
B01392,12,3.619469016922005,40.913581249834614,7,1.0,1.0,1.0,4,1.0,6.278830876342793,43,1.0,9198,0
B01376,4,4.294929497509838,50.47529433240693,1,1.0,1.0,1.0,3,1.0,-4.006956351312946,45,1.0,4022,0
B01145,12,4.5778604907385025,48.81630460937421,6,1.0,1.0,1.0,4,1.0,8.691985970247055,15,1.0,4630,0
B01031,7,5.43237234582042,43.897434576711646,8,1.0,1.0,1.0,3,1.0,-10.33815277044175,45,1.0,9899,0
B00372,5,4.856204490274906,47.77794342334469,7,1.0,1.0,1.0,3,1.0,9.695163503989896,26,1.0,1073,0
B00667,4,5.14436619735998,51.9848079022892,7,1.0,1.0,1.0,3,1.0,8.570917333121686,23,1.0,9126,0
B01525,6,4.969634294807253,42.08846436034409,1,1.0,1.0,1.0,3,1.0,1.4031868339134348,19,1.0,1796,0
B00357,16,5.291943147187657,45.06238524667734,2,1.0,1.0,1.0,4,1.0,9.720538517627475,20,1.0,8975,0
B00967,7,4.503820856754743,54.415411265348666,6,1.0,1.0,1.0,3,1.0,2.8097030825506666,40,1.0,8413,0
B00783,12,4.61104059366631,43.87884896697626,7,1.0,1.0,1.0,2,1.0,2.976138859171011,33,1.0,4680,0
B00735,15,4.597504669534856,34.90623146708355,5,1.0,1.0,1.0,4,1.0,-3.0065023225586636,23,1.0,9741,0
B01035,19,4.48414149403322,36.94266284580726,6,1.0,1.0,1.0,4,1.0,-2.033876081469446,40,1.0,1112,0
B00970,17,5.114936104061969,42.8399919787453,3,1.0,1.0,1.0,3,1.0,4.4513026573360035,19,1.0,2686,0
B01524,4,5.282843539834695,46.901955269489505,3,1.0,1.0,1.0,3,1.0,2.7754484972079343,17,1.0,7013,0
B01486,18,5.157867949438678,53.86343634237023,4,1.0,1.0,1.0,3,1.0,1.1988508679132144,49,1.0,1111,0
B01523,16,4.459126256350579,49.24601154631109,3,1.0,1.0,1.0,2,1.0,1.0167687920249888,28,1.0,7961,0
B01490,1,5.051969417074449,35.95707021412549,5,1.0,1.0,1.0,4,1.0,-0.9119849369127836,24,1.0,2238,0
B01642,6,5.291083522240029,45.85942417125665,7,1.0,1.0,1.0,3,1.0,1.5550753718909567,13,1.0,4945,0
B01252,11,5.202457049479564,53.52227275197079,6,1.0,1.0,1.0,2,1.0,-1.0379217257151994,12,1.0,9583,0
B01693,12,5.645257709435279,41.11658569950443,3,1.0,1.0,1.0,3,1.0,2.5322762325388135,19,1.0,5154,0
F00049,32,18.304235853997245,41.18088402915079,13,0.0,1.0,1.0,1,0.0,-30.782608079381113,9,1.0,243,1
B01236,5,5.132322002560644,49.54905111226786,3,1.0,1.0,1.0,3,1.0,-2.452618262657866,48,1.0,9000,0
B00885,15,4.764585511743086,46.84080847526729,4,1.0,1.0,1.0,3,1.0,3.250444540408222,46,1.0,5000,0
B00079,19,5.580341247848563,36.793733988200685,5,1.0,1.0,1.0,3,1.0,5.349567177054859,27,1.0,7704,0
B01172,17,4.837613263360413,48.588967475619064,3,1.0,1.0,1.0,2,1.0,-8.612800373762347,32,1.0,3920,0
B00814,17,5.128981080790829,49.736811997299824,5,1.0,1.0,1.0,3,1.0,-0.40855346070789067,37,1.0,4819,0
B01285,9,5.084720915429843,46.697177774054495,3,1.0,1.0,1.0,2,1.0,-8.7318623981184,13,1.0,2264,0
B00671,19,4.841623335300741,48.921498848613076,8,1.0,1.0,1.0,2,1.0,-0.1118443093917,33,1.0,8082,0
B01531,18,5.366994613709283,44.365410979850196,8,1.0,1.0,1.0,4,1.0,-2.121976103553306,18,1.0,4731,0
B00057,4,5.103421925998263,49.06457122448735,7,1.0,1.0,1.0,4,1.0,-8.884128307880124,46,1.0,5163,0
B00133,12,4.230982146117279,46.27526674444788,1,1.0,1.0,1.0,2,1.0,-7.530444225300878,16,1.0,5389,0
B01140,12,5.834614377320151,37.06949170589019,5,1.0,1.0,1.0,3,1.0,-0.6075983910011901,26,1.0,5533,0
B00933,9,5.45174035427034,39.004313828258645,9,1.0,1.0,1.0,2,1.0,-7.628089641491248,17,1.0,8110,0
B01684,11,4.460462249966012,43.32923809272834,8,1.0,1.0,1.0,4,1.0,2.7558835117856963,22,1.0,7394,0
B00823,3,4.802601218537951,44.78905149769732,1,1.0,1.0,1.0,2,1.0,6.530307309213631,30,1.0,9520,0
B01214,13,4.481524497012529,46.3160146149838,2,1.0,1.0,1.0,2,1.0,3.920280191251784,43,1.0,6495,0
B00504,10,4.556120997394382,46.60138705485548,5,1.0,1.0,1.0,4,1.0,-4.519277709761682,37,1.0,1241,0
F00074,81,15.87259034748404,47.84799029776043,19,0.0,0.0,0.0,1,0.0,-45.25522555717288,4,0.0,345,1
B00347,2,4.397429103897862,46.77515799085419,4,1.0,1.0,1.0,2,1.0,-2.9572190976971964,31,1.0,3749,0
B00386,17,5.367130458588362,39.968653228372574,8,1.0,1.0,1.0,2,1.0,5.566361563696963,19,1.0,5928,0
B01024,4,5.735160386018243,45.86652349642897,4,1.0,1.0,1.0,4,1.0,-1.6789087097706543,26,1.0,9258,0
B00894,13,4.931608362515285,48.85319339475069,1,1.0,1.0,1.0,2,1.0,4.619325079820873,37,1.0,1414,0
B00828,11,4.973990155770993,52.30642138767618,4,1.0,1.0,1.0,2,1.0,-1.1473489565985593,35,1.0,7669,0
F00192,30,18.254779612474053,85.34720656443483,38,0.0,1.0,0.0,2,0.0,0.7079386640642156,2,0.0,348,1
B00475,10,5.275779635106212,50.24105134380864,5,1.0,1.0,1.0,2,1.0,2.6748533618188475,24,1.0,2607,0
B01470,13,4.981702068718724,46.11893683278922,6,1.0,1.0,1.0,3,1.0,-8.07988166858528,30,1.0,4415,0
B01447,3,5.288512913334227,41.16085367396401,3,1.0,1.0,1.0,4,1.0,-0.6221539207190506,42,1.0,2161,0
B01581,18,5.329860599828197,34.90093333830883,7,1.0,1.0,1.0,4,1.0,-0.7241297679979257,32,1.0,9290,0
B00652,6,5.453428847562868,50.57733341547606,7,1.0,1.0,1.0,4,1.0,4.168186984018459,44,1.0,5860,0
B00172,6,4.0030345818659825,51.840649038544335,5,1.0,1.0,1.0,2,1.0,2.6879265352190274,43,1.0,5930,0
B01149,17,4.889938159855015,45.109406602856595,2,1.0,1.0,1.0,4,1.0,1.4837424048907908,24,1.0,6992,0
B00038,7,4.9250060543001375,47.14812470316837,3,1.0,1.0,1.0,3,1.0,-2.498067966113662,39,1.0,9011,0
B00713,6,6.273416640724322,41.94338610390446,8,1.0,1.0,1.0,2,1.0,0.18249965913079957,23,1.0,8350,0
B00090,9,5.293339104265041,48.38573433178816,5,1.0,1.0,1.0,2,1.0,1.1165116977610274,38,1.0,4155,0
F00236,97,18.270580272331316,77.9569040341399,20,0.0,1.0,0.0,2,0.0,-51.43204953286031,13,0.0,57,1
B01205,1,5.181559670835679,42.34318066568156,8,1.0,1.0,1.0,3,1.0,4.930419457388556,10,1.0,7162,0
B00875,5,5.3964664702429594,35.27465633568144,1,1.0,1.0,1.0,2,1.0,-5.365276148119634,14,1.0,5323,0
B01351,4,5.813071399391555,47.56616213407592,9,1.0,1.0,1.0,2,1.0,-1.4728882024999779,49,1.0,4325,0
F00189,52,28.72579176504187,50.171111798807914,18,0.0,1.0,1.0,1,0.0,-44.72457387204603,9,0.0,17,1
B01093,7,5.3803848209796765,47.16994912503352,9,1.0,1.0,1.0,3,1.0,-6.145089682765929,32,1.0,7833,0
B01155,16,4.759463221307758,40.237823846048,4,1.0,1.0,1.0,4,1.0,-8.77677284660082,22,1.0,3787,0
F00081,78,18.75406871670908,76.89182078453034,36,1.0,0.0,0.0,2,0.0,-38.2269833684262,1,1.0,167,1
F00258,35,13.971613635269435,85.05093261470543,26,1.0,0.0,0.0,1,0.0,-75.62833300066501,5,0.0,92,1
B00499,4,4.655748246036413,47.05591079792145,6,1.0,1.0,1.0,4,1.0,-9.658119885884375,20,1.0,2695,0
B00338,19,5.7390634130866305,36.11998830530732,1,1.0,1.0,1.0,3,1.0,-5.09468335196324,30,1.0,2842,0
B01188,17,4.8158873623794545,43.067723846220375,6,1.0,1.0,1.0,4,1.0,4.881868364897418,48,1.0,8549,0
B00028,7,5.020844518565971,44.263498013724906,6,1.0,1.0,1.0,3,1.0,-1.386015576708414,39,1.0,5816,0
B01217,3,5.114963233946715,46.99824552709484,2,1.0,1.0,1.0,3,1.0,4.84012537935292,48,1.0,9469,0
B01399,19,4.0807465840987245,51.51716720757869,6,1.0,1.0,1.0,2,1.0,-5.516253527351699,38,1.0,9089,0
F00120,55,17.272988536399726,59.675528082455074,7,0.0,0.0,0.0,2,0.0,-32.13456386176927,14,0.0,294,1
B00945,9,4.514998016245478,51.29441686644765,4,1.0,1.0,1.0,4,1.0,0.7651695868719406,49,1.0,5864,0
B00169,19,4.951863345898952,48.952506803308616,7,1.0,1.0,1.0,4,1.0,5.993213044977318,14,1.0,3926,0
B01404,4,5.156768983641758,39.45876423641067,9,1.0,1.0,1.0,4,1.0,7.4222954641285,48,1.0,1508,0
B01197,8,5.2465860016008605,58.74322467241944,2,1.0,1.0,1.0,4,1.0,0.5729030855042223,45,1.0,6833,0
B01253,13,4.978832170900882,38.85838802459555,6,1.0,1.0,1.0,4,1.0,6.606581014017021,10,1.0,3279,0
B01613,4,5.639164735159358,50.47287910227163,5,1.0,1.0,1.0,2,1.0,-1.3456777579562138,24,1.0,8814,0
B00912,13,4.5648662249095135,49.54825769779413,4,1.0,1.0,1.0,4,1.0,10.133698392421756,27,1.0,4785,0
B00491,8,5.728679279135511,44.10196751106912,2,1.0,1.0,1.0,3,1.0,3.098315590812123,43,1.0,9417,0
B00953,7,4.336952470476572,48.06979204135407,7,1.0,1.0,1.0,2,1.0,-2.9469529742522145,23,1.0,4123,0
B01097,14,4.2682970207866555,47.213120946166725,5,1.0,1.0,1.0,3,1.0,-2.5267244610014847,24,1.0,1206,0
B01032,1,5.45172451804555,46.84516165725128,7,1.0,1.0,1.0,2,1.0,1.0938236839238542,34,1.0,7030,0
B00587,17,4.702932711612557,36.325361839324685,7,1.0,1.0,1.0,2,1.0,8.367634208587964,21,1.0,9506,0
B00750,6,4.797891494013195,40.67638932740456,6,1.0,1.0,1.0,4,1.0,-6.391313146287876,24,1.0,9479,0
B00657,16,4.203598600323757,47.12378090566181,8,1.0,1.0,1.0,3,1.0,-10.027880864598703,45,1.0,4480,0
B00234,2,4.028006285257433,49.470247986623974,7,1.0,1.0,1.0,4,1.0,-3.9378393486304786,39,1.0,9129,0
B00732,4,4.852011578297133,47.587108995947325,8,1.0,1.0,1.0,4,1.0,8.369698986223842,32,1.0,4048,0
F00288,25,1.365502493368309,53.801455856623946,37,0.0,0.0,0.0,1,0.0,-13.901093652340624,6,0.0,388,1
B01632,5,5.405040325954593,41.4971108674268,7,1.0,1.0,1.0,4,1.0,-0.09178112096868472,34,1.0,5609,0
B01156,19,5.4268623361286386,45.76774319160371,7,1.0,1.0,1.0,3,1.0,11.091334965604332,26,1.0,3155,0
B01469,11,5.590022684405585,48.542801574283224,8,1.0,1.0,1.0,4,1.0,-2.921475148402406,30,1.0,4239,0
B01424,5,5.265095653671456,43.6366098420995,9,1.0,1.0,1.0,2,1.0,3.067359683458894,44,1.0,2933,0
B01627,8,5.1245058381822615,46.104584040719466,7,1.0,1.0,1.0,3,1.0,1.9706444794605495,49,1.0,4247,0
B00934,11,4.792770949114837,40.08103041154589,8,1.0,1.0,1.0,3,1.0,-0.048493310913041605,40,1.0,5992,0
B01209,12,5.0049655098666355,45.87187692837509,6,1.0,1.0,1.0,4,1.0,-4.364916306752634,26,1.0,6945,0
B01065,2,4.590501654920661,41.914324124488054,3,1.0,1.0,1.0,2,1.0,3.7951633843360932,13,1.0,4370,0
B00108,5,4.691093660371692,39.91481665304276,5,1.0,1.0,1.0,2,1.0,-1.9070226523570721,33,1.0,1774,0
B01542,19,4.794682654009599,47.342875349769805,6,1.0,1.0,1.0,4,1.0,6.3164225118435215,23,1.0,4897,0
B00568,10,5.3978515708498715,32.53821898548549,7,1.0,1.0,1.0,4,1.0,-2.8368190280355314,22,1.0,8058,0
B01167,13,4.480915426456533,36.17208598781242,1,1.0,1.0,1.0,3,1.0,0.18761630796596515,19,1.0,4262,0
B01174,14,5.237683017173606,45.82303922654078,9,1.0,1.0,1.0,3,1.0,2.2604864422534385,19,1.0,7541,0
B00890,5,5.740619274294402,44.58009065596914,7,1.0,1.0,1.0,4,1.0,0.7992028858269837,16,1.0,1514,0
B00947,10,4.845639423360746,46.21468677212854,9,1.0,1.0,1.0,4,1.0,2.4430654820822877,40,1.0,5260,0
B01048,5,5.327327081454004,39.530428848938826,3,1.0,1.0,1.0,2,1.0,3.496501998589502,29,1.0,2501,0
B01352,2,4.763414964681981,34.9575814192825,9,1.0,1.0,1.0,2,1.0,-1.8123381987971268,33,1.0,2241,0
F00077,58,4.569858256196277,93.16337639018039,36,0.0,0.0,1.0,2,0.0,-41.11585965027725,10,1.0,306,1
B01446,12,5.174906171274432,44.85349428390865,7,1.0,1.0,1.0,4,1.0,7.10309146387004,22,1.0,7184,0
B00884,13,4.605529615620465,47.97389297912293,1,1.0,1.0,1.0,2,1.0,-0.9245635943809531,23,1.0,3122,0
B01672,18,5.058219120331697,38.63802511397391,1,1.0,1.0,1.0,3,1.0,0.6422553362314654,13,1.0,5193,0
B00850,1,5.36134800476131,45.94423178565457,3,1.0,1.0,1.0,4,1.0,1.70017304602869,44,1.0,2989,0
B00734,2,5.0405314353468285,39.395208873968215,9,1.0,1.0,1.0,4,1.0,-2.061733467117037,39,1.0,1522,0
B00717,5,5.3809018890433915,43.35758514294733,5,1.0,1.0,1.0,4,1.0,0.8769306226997343,43,1.0,6919,0
B00454,19,5.579895622644653,41.02155118502362,8,1.0,1.0,1.0,4,1.0,4.9202072645224,29,1.0,1191,0
B00264,19,5.162588398264532,47.25805341363128,5,1.0,1.0,1.0,3,1.0,-10.989567227870054,43,1.0,8017,0
B00075,1,5.034235684264335,40.907980347356585,4,1.0,1.0,1.0,3,1.0,-11.963040740986315,26,1.0,2374,0
B01657,14,4.980894486264339,47.923198491345595,6,1.0,1.0,1.0,3,1.0,3.099492368831158,10,1.0,1869,0
B00444,19,5.064532399120084,39.94977030358088,4,1.0,1.0,1.0,4,1.0,5.591906410552902,27,1.0,4927,0
B00395,12,5.424164750188165,38.70009260780842,8,1.0,1.0,1.0,4,1.0,-4.198458301806237,27,1.0,2238,0
B00176,6,6.095953677372208,37.47562003585437,5,1.0,1.0,1.0,4,1.0,5.840842007270489,48,1.0,7587,0
B01042,11,4.9975876890474344,44.95715855994617,5,1.0,1.0,1.0,2,1.0,-7.613572548952527,32,1.0,8259,0
F00035,93,14.908880827646392,53.849079183490616,51,1.0,1.0,1.0,2,0.0,-46.217786143505954,11,1.0,14,1
B01401,2,4.108647628275988,47.621020854507734,1,1.0,1.0,1.0,3,1.0,5.802009146336708,47,1.0,1477,0
B01380,17,4.7626511151814706,44.61805181866583,9,1.0,1.0,1.0,2,1.0,1.5574418852853178,22,1.0,6413,0
B00595,10,4.493131004292068,39.116482427337665,9,1.0,1.0,1.0,4,1.0,8.500674551999687,36,1.0,7900,0
B00061,8,4.760294070590953,34.765326566386,3,1.0,1.0,1.0,4,1.0,0.8955700568423369,45,1.0,9499,0
B01296,12,5.034774043878621,45.75111677468436,6,1.0,1.0,1.0,4,1.0,-13.496611747161499,22,1.0,2670,0
B00872,4,5.862558666129286,49.29309199038008,7,1.0,1.0,1.0,2,1.0,-0.6184659475589142,34,1.0,8145,0
B01489,1,4.30555422291346,44.74290222796579,7,1.0,1.0,1.0,4,1.0,-5.792417809266177,31,1.0,9179,0
F00178,99,16.281903140130545,86.05175956542105,5,1.0,0.0,1.0,2,0.0,-61.82551720319739,13,0.0,375,1
B00278,1,5.546534293306605,49.261725832308834,4,1.0,1.0,1.0,3,1.0,-3.12042372518747,18,1.0,9773,0
B00036,2,5.0448040799638045,48.50627779588363,9,1.0,1.0,1.0,3,1.0,0.5326748352689024,31,1.0,6161,0
F00275,68,23.655201907392367,67.28863633044661,15,1.0,0.0,0.0,1,0.0,-48.43994753466842,1,0.0,189,1
B00662,11,4.356026305241,48.38323969649641,7,1.0,1.0,1.0,3,1.0,-0.8061762733963478,37,1.0,1426,0
F00253,26,10.683559395199563,54.218053554848964,18,0.0,1.0,0.0,2,0.0,-43.8354342378346,6,0.0,367,1
B01444,7,5.363001716283835,41.21757166763483,9,1.0,1.0,1.0,2,1.0,4.315303906263569,43,1.0,6459,0
B00977,19,5.406536815814749,32.590068321398476,4,1.0,1.0,1.0,2,1.0,1.1430207278921036,29,1.0,1594,0
B01571,2,4.981560219328105,42.651016526869256,9,1.0,1.0,1.0,2,1.0,-2.474143027098126,17,1.0,3705,0
B00738,17,4.719057168226286,47.80118519744229,9,1.0,1.0,1.0,2,1.0,-6.472466774290058,43,1.0,9116,0
B00191,19,4.890874418128582,43.80416809965481,3,1.0,1.0,1.0,4,1.0,5.938205696794533,10,1.0,5983,0
B00919,12,5.450805457284203,45.55016545023753,4,1.0,1.0,1.0,2,1.0,-1.9112612378593754,13,1.0,6691,0
B00456,16,5.271231930750118,35.186462099957815,1,1.0,1.0,1.0,4,1.0,2.4285792067699847,17,1.0,6892,0
B00675,10,4.70908108404149,54.85129224317068,8,1.0,1.0,1.0,3,1.0,6.24878785773978,23,1.0,8837,0
B00760,4,5.135936581385009,37.95948313093554,1,1.0,1.0,1.0,2,1.0,2.811195298791329,47,1.0,8349,0
F00107,74,17.944319172253685,80.6941608917718,29,0.0,1.0,1.0,1,0.0,-10.260095346677737,3,0.0,1,1
B01602,2,5.327246245035602,36.09771423996743,4,1.0,1.0,1.0,2,1.0,-15.583264237299456,10,1.0,1973,0
B00728,9,5.667902833245747,39.84655299289766,4,1.0,1.0,1.0,3,1.0,-1.3570253008224835,41,1.0,5046,0
B00412,10,5.425046994658405,51.279864602155776,4,1.0,1.0,1.0,4,1.0,-1.0694824432215924,42,1.0,5190,0
B01098,2,6.1283756982170585,36.37747606962607,4,1.0,1.0,1.0,2,1.0,6.8103247846373876,43,1.0,1947,0
B00825,1,4.98132157937903,42.59521264791943,8,1.0,1.0,1.0,4,1.0,-0.6199648685378443,40,1.0,9961,0
B01639,12,4.681737138412199,41.797056236254534,8,1.0,1.0,1.0,4,1.0,2.935489631501479,41,1.0,4376,0
B00616,1,4.672181810176573,46.0011978673074,1,1.0,1.0,1.0,3,1.0,1.591864697573331,14,1.0,6434,0
B00114,10,5.340648087210235,41.01991967392061,7,1.0,1.0,1.0,2,1.0,4.122259001137425,23,1.0,6016,0
B00417,4,4.572334742805371,44.011413288611855,7,1.0,1.0,1.0,4,1.0,-2.154088011940979,28,1.0,1663,0
F00210,16,18.752480003882386,87.80573381902234,14,0.0,0.0,0.0,1,0.0,-21.190091435139426,8,1.0,476,1
B00969,9,5.258598417269507,51.46166607084083,6,1.0,1.0,1.0,4,1.0,-0.1601378457932241,25,1.0,4859,0
B00604,13,5.019432781024282,47.15560482048704,1,1.0,1.0,1.0,2,1.0,-5.6042357678278485,42,1.0,4368,0
F00218,52,14.258390385732241,100.50188617708358,28,0.0,1.0,0.0,1,0.0,-60.99538338554402,10,0.0,85,1
B00089,7,5.446131830185067,57.66758082673263,3,1.0,1.0,1.0,4,1.0,5.004663395978342,10,1.0,1968,0
B00848,1,4.448859839068425,45.30068488984146,1,1.0,1.0,1.0,4,1.0,-5.039971194342453,31,1.0,6269,0
B01519,18,5.430228024211102,37.67778883293166,9,1.0,1.0,1.0,3,1.0,3.9448506252346034,14,1.0,7231,0
F00217,37,18.856722896063694,44.559177407206604,28,0.0,1.0,0.0,1,0.0,-83.86775616825602,10,0.0,31,1
B00753,4,3.9420400022645037,47.45601469250501,3,1.0,1.0,1.0,4,1.0,-5.550943990762117,45,1.0,2178,0
B00498,4,4.75125067079743,45.192959313661405,8,1.0,1.0,1.0,3,1.0,0.8762259701628039,11,1.0,2952,0
B01276,3,6.022908644044143,48.22094930268776,3,1.0,1.0,1.0,3,1.0,-3.7448654863502266,45,1.0,7376,0
B01325,13,3.796327896508029,42.49135547535561,5,1.0,1.0,1.0,2,1.0,-2.413416318236748,33,1.0,9560,0
B00011,2,5.347116705242992,43.72811612097225,3,1.0,1.0,1.0,3,1.0,-5.682249693303523,45,1.0,4119,0
B00396,3,5.040781517492182,43.19795007215073,4,1.0,1.0,1.0,2,1.0,-3.756277968473368,38,1.0,7582,0
B00284,8,4.694555054215705,48.27052797928305,8,1.0,1.0,1.0,2,1.0,-1.996410715427509,48,1.0,6166,0
B01066,13,3.704727013439971,39.849219332682026,4,1.0,1.0,1.0,3,1.0,8.98866920288679,47,1.0,2908,0
B01191,12,5.227006900858384,51.58641403888792,9,1.0,1.0,1.0,2,1.0,-2.6898743904055635,11,1.0,7053,0
F00044,83,17.632329866272755,89.11951555067364,50,0.0,1.0,0.0,1,0.0,-50.632011086336384,10,0.0,376,1
B00690,16,4.409028574536239,39.46690294659362,3,1.0,1.0,1.0,3,1.0,-5.736707581606646,42,1.0,2004,0
F00052,18,9.765434518281072,67.6869473543288,22,0.0,0.0,0.0,2,0.0,-37.959542580092396,2,1.0,300,1
F00175,88,13.062739081665853,65.01997491498602,37,0.0,1.0,1.0,2,0.0,-46.892574190255424,1,1.0,122,1
B00689,11,5.174136113201363,41.35029527048976,3,1.0,1.0,1.0,2,1.0,-3.719296945614578,19,1.0,7755,0
B00851,17,4.568823813468278,36.62907150593048,7,1.0,1.0,1.0,3,1.0,-1.471403062806749,15,1.0,8868,0
B00159,17,6.232866977709964,40.81855940637306,3,1.0,1.0,1.0,2,1.0,4.964785652264821,37,1.0,5301,0
B00895,2,5.544917768225217,40.897710752221656,6,1.0,1.0,1.0,4,1.0,7.397636017592589,44,1.0,2104,0
B01575,10,5.242079559466476,46.85403592770843,8,1.0,1.0,1.0,3,1.0,7.11280164421257,30,1.0,5904,0
B00257,8,5.266507039575569,43.74800676314957,6,1.0,1.0,1.0,4,1.0,7.781503977579664,15,1.0,7723,0
B00335,13,5.268208366197522,43.78048389337268,9,1.0,1.0,1.0,4,1.0,-1.2097576232889158,16,1.0,5723,0
F00179,92,16.944393082793543,86.60093926029106,38,0.0,0.0,0.0,2,0.0,-12.833583778273855,2,0.0,63,1
B01039,1,5.031157822715269,45.323472195481855,1,1.0,1.0,1.0,4,1.0,-5.904179584960677,19,1.0,2803,0
B00515,3,4.868608305508766,49.71783440950372,7,1.0,1.0,1.0,2,1.0,-8.262061951484021,37,1.0,8679,0
B01348,11,4.354244449452097,45.332591369803396,4,1.0,1.0,1.0,3,1.0,-3.992697572793805,10,1.0,6271,0
B01015,1,6.203688791965609,37.964788932287874,3,1.0,1.0,1.0,4,1.0,6.49588290434818,21,1.0,1305,0
B00768,6,4.925736223819183,37.29831253439302,8,1.0,1.0,1.0,3,1.0,4.2292559223450175,33,1.0,5786,0
F00046,35,14.975409624666874,53.30063020502958,26,1.0,1.0,1.0,2,0.0,-60.56710439665237,2,0.0,246,1
B00761,6,5.57905542401215,50.40913075520132,6,1.0,1.0,1.0,3,1.0,-6.1178359273750536,31,1.0,7386,0
B01246,5,4.720502636059001,46.99221931678341,5,1.0,1.0,1.0,4,1.0,-7.07885506527912,28,1.0,3193,0
B01203,13,4.838381017738955,41.772440369553024,2,1.0,1.0,1.0,3,1.0,-2.4991979870083205,40,1.0,7242,0
B01467,15,4.625608205677992,41.69984021637086,3,1.0,1.0,1.0,2,1.0,6.12194643401452,48,1.0,4034,0
F00283,98,30.66768329771662,68.70493614478129,33,0.0,0.0,0.0,1,0.0,-17.954457833966462,11,0.0,136,1
B00521,12,5.267788723444214,44.84807255245007,2,1.0,1.0,1.0,2,1.0,0.3504423760428337,21,1.0,2735,0
B00022,15,3.990222225511416,57.39694709354956,1,1.0,1.0,1.0,3,1.0,1.8851691891400653,26,1.0,9631,0
B00356,12,5.379605499959917,39.83092764909625,5,1.0,1.0,1.0,3,1.0,-3.7702124583377374,14,1.0,6616,0
B01277,18,5.385519459976628,37.177084869432285,8,1.0,1.0,1.0,3,1.0,-2.780484681144012,36,1.0,3521,0
B01312,16,5.609751784356122,42.26185060742607,6,1.0,1.0,1.0,4,1.0,-4.302732862743143,41,1.0,1823,0
B01682,2,5.109037754326362,42.646382958980745,8,1.0,1.0,1.0,4,1.0,1.42935892685058,26,1.0,3340,0
B00340,19,5.330005296558559,41.882678298219865,6,1.0,1.0,1.0,3,1.0,-4.12900125043907,17,1.0,8735,0
B00431,18,5.070917583571451,43.12311522203456,5,1.0,1.0,1.0,2,1.0,4.319358297760033,23,1.0,1098,0
B00473,12,5.714662131356428,50.483532151700636,2,1.0,1.0,1.0,4,1.0,7.404431453266661,20,1.0,2878,0
B00217,19,4.869829754639119,39.54194402685896,8,1.0,1.0,1.0,2,1.0,3.991932360507173,29,1.0,7601,0
B00911,12,5.4679407781358575,35.70636314453164,7,1.0,1.0,1.0,4,1.0,5.712617804390652,49,1.0,9123,0
B01227,5,5.3410297542884,38.86132329197739,3,1.0,1.0,1.0,3,1.0,-2.557926026031491,10,1.0,5838,0
B01596,6,3.7414284289518775,47.87160247037356,9,1.0,1.0,1.0,2,1.0,1.145473781061822,48,1.0,6479,0
B01011,15,4.666880637870886,48.53813164911252,1,1.0,1.0,1.0,3,1.0,0.4559818468571383,19,1.0,3600,0
F00249,59,17.455286669272326,67.5041659080036,22,0.0,0.0,0.0,1,0.0,-48.7414876555889,4,0.0,466,1
